Documento;Perplejidad;Burstiness;TTR;MTTR;Hapax_Ratio;Yule_K;MLS;CV_MLS;Flesch_Kincaid;FK_Varianza;Coherencia_Sem;Coherencia_Var;Ratio_Func_Cont;Clasificacion;Probabilidad_Humano
1ab3cc48-5e98-4fa2-8eb7-4f62ee501430;85.97;0.342;0.592;0.793;48.2%;126.22;17.5;0.342;27.7;504.646;0.317;0.017;0.432;HUMANO;65.0%
1ab70942-6c34-4df1-987c-794fe3fe6f90;76.42;0.299;0.665;0.830;55.5%;118.68;19.8;0.299;14.5;304.168;0.332;0.011;0.404;HUMANO;65.0%
1ab96447-dbf5-4b41-82fd-86978c9df46c;117.73;0.430;0.664;0.828;53.8%;100.30;14.3;0.430;12.1;714.081;0.325;0.013;0.379;HUMANO;95.0%
1abbf953-0a60-4cd0-8ef2-ba8eff5b999b;104.05;0.478;0.629;0.770;52.5%;161.34;16.1;0.478;23.4;612.801;0.307;0.015;0.425;HUMANO;95.0%
1abcab9f-02d9-4a49-b731-4fa67a05eac7;90.64;0.225;0.701;0.840;61.0%;112.84;26.3;0.225;8.0;229.788;0.326;0.031;0.386;IA;60.0%
1ac2d839-26fa-44f9-ba52-584c05640b39;64.77;0.561;0.629;0.740;53.2%;166.49;18.7;0.561;15.2;418.127;0.321;0.016;0.446;HUMANO;95.0%
1ac711cb-a085-41d8-9146-c0f9d7c6aba2;144.02;0.421;0.656;0.815;55.8%;138.45;14.4;0.421;19.2;639.423;0.239;0.038;0.405;HUMANO;95.0%
1ac8d0d5-183c-4989-8028-20ed94b2b879;111.79;0.185;0.644;0.830;53.9%;143.87;20.5;0.185;18.2;400.952;0.295;0.016;0.402;HUMANO;60.0%
1acaf6c0-68e7-4741-9993-c82837315264;107.74;0.563;0.689;0.840;53.6%;87.72;15.4;0.563;7.5;814.670;0.389;0.021;0.391;HUMANO;95.0%
1ad36ced-3ea9-44f2-be65-9ca43ae719bd;165.69;0.387;0.626;0.820;49.4%;139.88;19.0;0.387;21.8;792.082;0.266;0.050;0.420;HUMANO;70.0%
1ad70a45-eead-46e9-b002-76668e3e24a6;119.64;0.337;0.671;0.835;56.3%;109.57;14.9;0.337;20.6;452.872;0.347;0.030;0.410;HUMANO;75.0%
1ad84e9f-2c9d-4add-91ab-7d73e4073cc9;109.79;0.161;0.620;0.810;51.6%;142.91;24.7;0.161;20.1;334.869;0.350;0.010;0.457;IA;60.0%
1ad9f124-1561-4f30-8a91-d17f5e0b9315;153.68;0.291;0.637;0.793;52.6%;166.89;24.9;0.291;15.8;279.697;0.419;0.022;0.468;IA;50.0%
1ae380b6-93c9-4929-a381-8ff2f3a43926;157.70;0.400;0.638;0.825;53.5%;124.64;15.5;0.400;23.2;447.416;0.270;0.039;0.424;HUMANO;70.0%
1aeb934b-5202-4746-aabc-fda51ce5ac42;121.14;0.318;0.669;0.787;53.0%;122.66;18.7;0.318;39.8;152.982;0.313;0.011;0.404;HUMANO;75.0%
1aee7504-fa97-4356-8ff6-e8ec39d7da27;85.35;0.411;0.667;0.825;54.5%;94.34;16.8;0.411;21.3;391.018;0.232;0.020;0.385;HUMANO;95.0%
1aef7a43-9ce1-4cf3-8c17-5b1777885633;95.68;0.228;0.629;0.844;50.8%;124.82;21.8;0.228;8.1;566.344;0.354;0.052;0.422;HUMANO;60.0%
1af09314-4938-4dfc-82ed-ea2705703f39;151.77;0.300;0.661;0.800;53.6%;126.61;17.0;0.300;18.6;185.561;0.250;0.037;0.421;HUMANO;50.0%
1af387ac-fbac-4c0e-a6bf-1efee144d215;131.36;0.574;0.646;0.845;52.5%;152.02;19.2;0.574;20.6;1792.184;0.316;0.037;0.399;HUMANO;95.0%
1af87a88-d066-4955-ab4b-08cf01b435ff;179.91;0.483;0.709;0.827;61.0%;98.03;12.6;0.483;8.2;2197.186;0.246;0.047;0.407;HUMANO;80.0%
1af97ef6-82b3-426b-b376-3d598d6afa70;147.08;0.278;0.651;0.816;54.0%;125.07;22.2;0.278;16.6;356.606;0.256;0.016;0.368;HUMANO;65.0%
1afc3040-d2e3-4a0b-a06b-c088587f9264;134.85;0.403;0.617;0.770;47.7%;148.64;14.1;0.403;35.0;633.386;0.245;0.010;0.483;HUMANO;95.0%
1afdbdc5-81a7-4c8e-9d1f-c9168853b6b1;113.78;0.490;0.668;0.825;55.3%;141.86;20.1;0.490;23.1;448.135;0.291;0.018;0.424;HUMANO;95.0%
1afdcb3a-dc8c-4d80-bd21-bf027922e745;153.02;0.246;0.720;0.840;61.3%;104.88;21.1;0.246;-4.0;283.778;0.309;0.018;0.393;IA;45.0%
1b05e7db-eb98-4320-ad8f-2f270c9a0711;97.24;0.593;0.584;0.780;49.0%;184.93;19.0;0.593;26.6;1268.414;0.332;0.016;0.449;HUMANO;85.0%
1b086d4f-b7df-44d0-be89-0f405d532a83;83.27;0.493;0.617;0.820;44.2%;130.55;17.6;0.493;27.4;630.785;0.291;0.070;0.388;HUMANO;95.0%
1b109a0c-17a1-47f4-a5f1-24933e824438;90.06;0.262;0.682;0.800;59.8%;122.28;23.8;0.262;17.5;488.316;0.335;0.020;0.425;HUMANO;65.0%
1b12495f-d573-4a14-8414-de947b0d7256;107.75;0.568;0.670;0.807;53.8%;128.61;14.1;0.568;20.1;630.913;0.352;0.011;0.363;HUMANO;95.0%
1b129f25-7fa3-4d38-8ae7-4c01be4985d4;101.00;0.349;0.694;0.847;56.2%;107.03;20.1;0.349;5.1;640.381;0.274;0.028;0.362;HUMANO;75.0%
1b2067de-156c-4fba-a9f2-10eba7844b64;86.56;0.309;0.638;0.810;53.1%;117.87;21.1;0.309;18.6;466.110;0.288;0.014;0.366;HUMANO;75.0%
1b24f6c9-0373-499c-9707-a5f695d19a6b;98.90;0.250;0.625;0.840;50.4%;117.49;17.5;0.250;22.6;654.484;0.314;0.043;0.387;HUMANO;65.0%
1b2614e8-8bdf-4c10-987b-dc95b507886a;179.38;0.342;0.648;0.840;51.5%;112.97;13.3;0.342;30.4;899.681;0.294;0.051;0.413;HUMANO;60.0%
1b26b22d-a3f8-4d54-b4e8-e9cdb2609fc2;73.09;0.460;0.640;0.753;50.0%;185.91;19.6;0.460;20.7;480.950;0.310;0.023;0.419;HUMANO;95.0%
1b2abf32-ca0e-48ed-90bc-5069a6fa3107;52.55;0.286;0.698;0.840;58.5%;119.46;16.5;0.286;13.2;501.895;0.305;0.016;0.390;HUMANO;65.0%
1b4144d4-2e09-4cc1-b062-27da1070839c;56.57;0.344;0.651;0.830;53.2%;120.78;15.8;0.344;11.7;735.086;0.272;0.013;0.413;HUMANO;75.0%
1b46987c-0b7a-4ed6-8b56-886718de6b0d;122.51;0.366;0.690;0.833;57.9%;133.37;17.7;0.366;7.7;512.712;0.308;0.023;0.398;HUMANO;85.0%
1b477457-c039-4e54-895c-ad575851aca3;133.01;0.403;0.667;0.840;54.8%;133.22;15.9;0.403;16.2;866.643;0.280;0.030;0.399;HUMANO;95.0%
1b48392c-5087-4332-878c-3d701b9bbe44;134.90;0.360;0.644;0.787;52.1%;163.54;18.9;0.360;18.9;234.056;0.375;0.024;0.426;HUMANO;85.0%
1b4dfd65-46dc-4130-94f5-5982f64c0614;134.04;0.333;0.675;0.850;54.7%;92.56;15.5;0.333;11.4;363.034;0.366;0.018;0.335;HUMANO;75.0%
1b55ef78-ecd8-4ada-b4f3-ad44f66e8837;81.59;0.388;0.639;0.820;54.3%;117.58;21.4;0.388;21.1;269.721;0.336;0.008;0.396;HUMANO;85.0%
1b567dfd-5457-43ae-9e57-a5d619de13c6;65.76;0.320;0.613;0.810;49.6%;142.36;20.3;0.320;10.6;423.557;0.371;0.018;0.438;HUMANO;75.0%
1b5777a1-60fa-4f56-a2c7-aa4446368624;88.68;0.427;0.656;0.820;55.7%;130.83;18.2;0.427;25.7;607.610;0.257;0.035;0.443;HUMANO;95.0%
1b5848b3-a0fe-4d6b-bcbf-20d26437ab3d;105.08;0.318;0.662;0.790;55.9%;171.93;19.7;0.318;25.0;310.735;0.288;0.022;0.471;HUMANO;75.0%
1b650c1b-c09e-4356-975d-db3b89bbff19;121.05;0.344;0.658;0.813;55.3%;162.33;24.2;0.344;19.7;575.120;0.370;0.038;0.442;HUMANO;75.0%
1b657678-615c-4cd1-ae06-0177dc062a08;99.32;0.631;0.722;0.790;63.0%;132.03;18.0;0.631;17.0;398.334;0.119;0.031;0.463;HUMANO;95.0%
1b747f82-52fd-452a-8402-51c09847fa39;67.77;0.367;0.683;0.850;59.9%;110.28;18.6;0.367;24.9;333.680;0.316;0.017;0.406;HUMANO;85.0%
1b74cf45-1ebe-4772-ac52-ac5141c4624e;115.18;0.271;0.753;0.850;64.4%;77.88;21.1;0.271;-0.6;241.687;0.325;0.034;0.370;HUMANO;65.0%
1b7ab235-2cc3-410e-a647-390f2e7b2a01;135.54;0.401;0.649;0.805;53.8%;124.35;16.2;0.401;19.2;1022.692;0.270;0.035;0.428;HUMANO;95.0%
1b7d2f91-1868-4408-a18c-92ca65f0fd4f;79.84;0.569;0.640;0.816;50.6%;103.64;12.7;0.569;24.5;450.911;0.283;0.039;0.349;HUMANO;95.0%
1b824da8-d14d-472f-ba59-65c24b01d8e7;71.70;0.359;0.676;0.800;58.0%;137.51;22.1;0.359;26.9;562.023;0.216;0.021;0.410;HUMANO;85.0%
1b870d6a-d54c-4925-b5d3-34a88e271ce8;134.17;0.317;0.700;0.825;59.1%;117.45;23.0;0.317;15.0;323.665;0.287;0.024;0.384;HUMANO;75.0%
1b88e92c-8cfb-4d30-9e95-bf640ece5c21;96.84;0.389;0.733;0.833;64.0%;128.89;17.0;0.389;18.2;317.779;0.252;0.019;0.407;HUMANO;85.0%
1b89f8ce-8771-4de6-a310-82d9c899c7b0;172.32;0.385;0.661;0.800;55.7%;135.63;16.1;0.385;32.7;861.388;0.360;0.016;0.422;HUMANO;70.0%
1b9503bc-a3b7-43b6-b2e6-2a1aea914061;128.22;0.498;0.640;0.810;50.9%;136.26;12.9;0.498;28.0;1396.538;0.249;0.017;0.430;HUMANO;95.0%
1b9e9ee6-798e-4eb2-9d9d-4124e40c2737;107.38;0.401;0.683;0.820;55.9%;109.26;20.7;0.401;13.8;428.908;0.282;0.032;0.387;HUMANO;95.0%
1ba376ac-7e6f-4dc5-88c3-0bba4ff13eab;62.89;0.496;0.663;0.800;52.4%;135.55;21.2;0.496;14.7;184.950;0.351;0.039;0.369;HUMANO;95.0%
1ba4935d-5789-45a3-80a1-0ed245b3878f;154.05;0.333;0.758;0.870;65.1%;71.17;19.0;0.333;10.5;300.890;0.293;0.014;0.349;HUMANO;60.0%
1bac85a2-9bc7-4168-8075-983d43c3e915;76.98;0.449;0.730;0.820;65.1%;154.95;17.3;0.449;21.1;376.718;0.246;0.033;0.428;HUMANO;95.0%
1baf266f-089f-47c0-bff9-e77283365e88;89.30;0.280;0.617;0.795;50.9%;148.53;18.8;0.280;26.1;419.337;0.271;0.008;0.441;HUMANO;65.0%
1bb804ed-e4c5-46e0-aaee-e4ec2e2eeea4;81.40;0.237;0.649;0.820;54.1%;147.53;21.3;0.237;10.5;365.173;0.387;0.024;0.395;HUMANO;60.0%
1bb867fd-92d2-4ff7-88da-111e2407db90;84.67;0.305;0.616;0.835;50.4%;122.25;23.8;0.305;22.4;795.532;0.361;0.026;0.461;HUMANO;75.0%
1bc09492-31f1-444f-aa3d-030607a64120;88.86;0.321;0.664;0.800;54.4%;134.31;19.4;0.321;25.5;158.076;0.371;0.012;0.381;HUMANO;75.0%
1bcbdc45-7297-4920-ad73-33e6a0dae9f5;137.64;0.603;0.729;0.840;62.8%;103.36;16.1;0.603;29.8;1234.683;0.243;0.017;0.434;HUMANO;95.0%
1bcc01a6-cada-4529-b2b2-591b33b750c0;114.21;0.330;0.741;0.867;65.2%;97.74;19.8;0.330;16.5;418.906;0.334;0.034;0.373;HUMANO;75.0%
1bd2c1f1-1a6b-4ee8-af35-fa76c5772ef3;146.74;0.401;0.649;0.813;55.5%;155.15;16.3;0.401;24.5;765.121;0.325;0.027;0.408;HUMANO;95.0%
1bd6b877-dab5-41af-be1e-e1d4a6d1bb54;138.81;0.487;0.658;0.840;54.8%;121.77;20.2;0.487;19.8;178.826;0.276;0.024;0.429;HUMANO;95.0%
1bd6f4b6-97d2-4c4e-b6ce-a6a11cc41642;83.02;0.317;0.622;0.785;52.3%;175.96;22.1;0.317;21.8;366.670;0.352;0.023;0.452;HUMANO;75.0%
1bdb372e-52a0-4680-a998-5a452f02d1ec;165.58;0.334;0.693;0.860;59.8%;111.11;20.0;0.334;15.0;658.238;0.372;0.013;0.402;HUMANO;60.0%
1be68f7b-b1f2-42d8-b154-378815fa0f25;78.65;0.237;0.665;0.840;55.5%;111.72;23.6;0.237;9.3;454.721;0.348;0.006;0.388;HUMANO;60.0%
1be8c112-2b7b-4553-885f-1007c761b79b;82.83;0.302;0.623;0.830;51.9%;124.60;17.8;0.302;29.4;409.453;0.320;0.025;0.429;HUMANO;75.0%
1be947cb-0828-44b4-a136-64da87bcf1e3;78.62;0.351;0.633;0.833;49.7%;125.76;25.4;0.351;16.1;475.904;0.422;0.031;0.458;HUMANO;85.0%
1beef778-a091-401a-9a6f-e42e61ed79ff;111.18;0.473;0.611;0.765;51.7%;161.08;17.0;0.473;38.2;382.917;0.298;0.021;0.427;HUMANO;95.0%
1befa47b-67a3-4697-b86d-1d8110648e0e;111.45;0.514;0.727;0.833;62.7%;108.02;14.6;0.514;5.1;1179.599;0.358;0.022;0.342;HUMANO;95.0%
1bf762fb-2e23-4f78-9bf2-4d45cda78c5f;106.16;0.251;0.685;0.787;57.0%;117.54;21.1;0.251;12.1;184.391;0.371;0.007;0.418;HUMANO;65.0%
1bf9b276-79df-4d4b-b3bc-b4aa3e63d987;87.96;0.271;0.660;0.840;50.4%;145.87;20.3;0.271;13.5;754.822;0.309;0.048;0.433;HUMANO;65.0%
1c019d76-9caf-43c5-9546-450e00644c6f;150.31;0.387;0.636;0.800;53.4%;151.90;22.0;0.387;19.5;570.674;0.331;0.012;0.428;HUMANO;70.0%
1c050d36-8514-4219-a9a0-99162f7b0a86;88.77;0.452;0.632;0.820;51.1%;171.75;15.2;0.452;33.0;1032.070;0.230;0.040;0.432;HUMANO;95.0%
1c0ad13b-41ce-40b3-8312-06d642e22478;91.00;0.304;0.632;0.775;52.9%;160.03;20.9;0.304;21.4;193.275;0.334;0.033;0.431;HUMANO;75.0%
1c0c5750-4ebd-4bca-8949-26ac90666e2c;86.91;0.424;0.671;0.810;59.1%;158.45;22.1;0.424;21.1;562.296;0.241;0.025;0.388;HUMANO;95.0%
1c146800-50b7-41e1-bb56-462b6c743086;122.31;0.260;0.683;0.780;56.8%;144.92;23.7;0.260;15.9;205.103;0.285;0.023;0.403;HUMANO;65.0%
1c1839ee-17af-464a-a2aa-d607c382a819;103.70;0.546;0.559;0.820;40.7%;102.73;15.2;0.546;18.8;918.512;0.331;0.035;0.365;HUMANO;85.0%
1c202d8f-e5ca-4c17-9b6f-334dfae89e0a;81.63;0.406;0.673;0.820;57.8%;129.29;16.7;0.406;19.3;431.416;0.209;0.012;0.452;HUMANO;95.0%
1c222b63-b0d0-4ca3-a502-e43a12e65018;165.52;0.282;0.701;0.850;58.2%;121.41;16.9;0.282;23.0;496.781;0.229;0.021;0.410;HUMANO;50.0%
1c22443f-f1cf-46fb-a70a-317c4eca4daa;96.31;0.441;0.669;0.833;54.5%;130.67;19.8;0.441;17.1;481.263;0.409;0.014;0.438;HUMANO;95.0%
1c259cf6-76ca-48ae-b1d8-d0f2b96013e8;161.37;0.339;0.676;0.825;59.0%;128.34;17.7;0.339;20.1;536.324;0.264;0.036;0.410;HUMANO;60.0%
1c281d12-51ce-4f05-b857-382b958d637a;80.17;0.453;0.653;0.790;53.6%;142.03;20.6;0.453;35.0;259.802;0.403;0.022;0.414;HUMANO;95.0%
1c307712-8d24-4685-a2c0-28be6fbe6489;82.88;0.386;0.652;0.790;52.9%;121.59;20.8;0.386;19.8;805.518;0.382;0.026;0.412;HUMANO;85.0%
1c311246-8d22-4b09-aeae-a349a8dd5dfc;81.57;0.287;0.612;0.813;47.5%;137.36;20.7;0.287;14.8;127.220;0.388;0.018;0.459;HUMANO;65.0%
1c35d6ea-ab57-477e-bd84-43e436d993ec;170.41;0.538;0.670;0.845;57.7%;135.86;18.1;0.538;15.0;1266.768;0.283;0.039;0.400;HUMANO;80.0%
1c3b7468-b2d8-4108-9313-4d2ccc51697e;134.57;0.377;0.676;0.780;58.4%;147.26;15.7;0.377;27.1;706.606;0.307;0.026;0.416;HUMANO;85.0%
1c3ebcf0-8623-4e1f-b7cc-74d8f77abceb;73.05;0.404;0.641;0.807;53.0%;145.29;30.3;0.404;3.8;292.991;0.484;0.011;0.453;HUMANO;95.0%
1c3fe386-9c64-4f3c-b951-24343e33e070;84.82;0.497;0.613;0.765;48.5%;169.65;19.1;0.497;30.9;501.014;0.472;0.027;0.436;HUMANO;95.0%
1c409660-a64e-4760-9118-fb81b01a0cbf;122.24;0.464;0.743;0.875;65.1%;75.75;13.4;0.464;27.5;1536.550;0.287;0.021;0.330;HUMANO;95.0%
1c4c3020-d63c-4bac-adb6-aa6b7f9eb5f5;125.06;0.583;0.639;0.790;53.8%;149.00;18.5;0.583;35.9;518.758;0.286;0.013;0.441;HUMANO;95.0%
1c4c3b3c-b798-45d1-8d2c-ca34aeec6c86;185.92;0.273;0.655;0.835;53.3%;104.88;21.2;0.273;29.9;321.011;0.329;0.026;0.410;HUMANO;50.0%
1c52283b-b94e-4771-8327-10f5600d5738;71.18;0.493;0.632;0.815;49.3%;129.12;16.2;0.493;15.9;350.076;0.303;0.042;0.435;HUMANO;95.0%
1c54ccb4-227c-4c90-9b30-4ca312ac9238;109.09;0.493;0.581;0.780;47.7%;143.78;22.1;0.493;10.9;631.418;0.307;0.023;0.432;HUMANO;85.0%
1c58437a-db33-4085-85b5-985519471b3f;192.71;0.397;0.687;0.840;58.6%;111.21;18.1;0.397;17.8;298.307;0.348;0.019;0.404;HUMANO;70.0%
1c5c0da6-9c87-449b-a967-3008a9455c6b;87.38;0.333;0.603;0.784;49.6%;173.85;19.8;0.333;26.0;413.313;0.279;0.029;0.397;HUMANO;75.0%
1c6944e4-730b-4e8c-935d-ade4fd6aee37;144.68;0.302;0.654;0.820;54.3%;111.09;19.0;0.302;1.7;1169.530;0.345;0.012;0.379;HUMANO;75.0%
1c694886-36c2-4160-bcfb-b3a5edcbbb9b;161.99;0.464;0.696;0.825;60.3%;117.26;14.9;0.464;25.3;481.487;0.256;0.026;0.397;HUMANO;80.0%
1c6bafd3-02d8-4da3-a0b3-247299d54cb5;144.87;0.401;0.726;0.853;62.3%;84.90;19.7;0.401;7.3;447.556;0.289;0.016;0.371;HUMANO;95.0%
1c6cd254-e8e0-4d7f-9403-d134056d1155;119.07;0.586;0.629;0.816;51.6%;119.63;16.3;0.586;28.5;1053.788;0.236;0.021;0.398;HUMANO;95.0%
1c6d01c4-422f-4136-9bce-491113357d15;99.37;0.358;0.630;0.833;48.8%;150.13;15.2;0.358;24.8;563.677;0.332;0.031;0.438;HUMANO;85.0%
1c744753-424d-4c89-857a-7f647c6a04bb;125.07;0.160;0.708;0.860;58.4%;82.69;20.1;0.160;17.2;387.457;0.306;0.006;0.376;HUMANO;60.0%
1c7522f3-5ec7-48c5-b961-e08cb051f728;159.60;0.690;0.684;0.827;55.1%;128.99;17.7;0.690;28.9;289.916;0.305;0.014;0.424;HUMANO;80.0%
1c75daeb-7efc-4ecc-8c2f-8effc9312aa7;90.94;0.432;0.579;0.740;46.7%;146.18;16.3;0.432;24.2;597.570;0.335;0.018;0.467;HUMANO;85.0%
1c7caeff-dc92-443a-b071-79c68c2471f7;89.70;0.406;0.571;0.776;44.4%;186.98;21.3;0.406;23.6;333.726;0.327;0.015;0.455;HUMANO;85.0%
1c7d0e03-1311-41e8-86f2-d09f6b9f7ace;155.33;0.349;0.616;0.800;49.3%;144.20;15.4;0.349;13.8;1625.290;0.345;0.043;0.427;HUMANO;60.0%
1c7d704e-2fec-46a5-b2b0-67ce81e78ce6;94.88;0.235;0.681;0.813;57.3%;105.77;17.3;0.235;14.0;713.589;0.377;0.023;0.362;HUMANO;60.0%
1c7f6e57-24e7-4545-a4a2-7c3e4e5e223b;56.14;0.189;0.670;0.845;56.0%;114.50;25.6;0.189;13.7;387.678;0.370;0.059;0.410;HUMANO;60.0%
1c839735-5d90-4d08-a7d6-80c974cbdcf3;126.45;0.477;0.633;0.727;51.5%;200.96;18.0;0.477;29.2;697.959;0.282;0.030;0.454;HUMANO;95.0%
1c84236e-0134-4332-89b1-08e2fe3c65c7;55.73;0.222;0.614;0.770;50.3%;219.74;24.7;0.222;10.9;384.590;0.454;0.011;0.497;IA;60.0%
1c85c7d4-6e2a-4e98-81a8-260ee075bb5d;75.71;0.281;0.663;0.813;55.4%;148.87;26.7;0.281;22.3;432.130;0.366;0.029;0.429;HUMANO;65.0%
1c896dc6-cd50-4225-9c3b-ae254e20e1ce;148.21;0.349;0.661;0.815;57.5%;133.90;17.7;0.349;21.3;591.858;0.336;0.016;0.403;HUMANO;75.0%
1c8fdb47-8a81-40df-b812-88381b1c7933;133.85;0.421;0.722;0.827;64.2%;112.03;18.1;0.421;21.3;321.365;0.374;0.022;0.407;HUMANO;95.0%
1c92b2f9-27c1-4aa6-b8de-7feb95345873;148.15;0.366;0.653;0.815;52.8%;139.32;16.9;0.366;26.6;671.789;0.413;0.034;0.380;HUMANO;85.0%
1c95f00f-7e9d-43d4-b1c1-b431b3b8e71e;115.62;0.370;0.647;0.820;54.4%;125.00;17.6;0.370;16.3;894.786;0.270;0.022;0.386;HUMANO;85.0%
1c9836fb-5521-4be0-8e0f-332bec4c6037;93.44;0.416;0.632;0.800;49.8%;114.35;16.8;0.416;17.3;778.174;0.256;0.022;0.443;HUMANO;95.0%
1c994166-8d87-4658-b2df-b070554b1cb7;160.50;0.553;0.678;0.827;57.8%;144.44;16.5;0.553;24.6;760.977;0.248;0.034;0.433;HUMANO;80.0%
1c9a4a3e-7d54-4edd-a0c0-e4a27dbc0eb1;72.78;0.450;0.698;0.800;59.1%;121.83;14.5;0.450;21.9;679.779;0.268;0.024;0.403;HUMANO;95.0%
1c9b3bbd-9a0f-4da9-bd83-a1d67604e7a3;146.41;0.291;0.731;0.820;61.4%;80.86;21.3;0.291;10.9;302.063;0.246;0.044;0.414;HUMANO;65.0%
1c9cad57-62ba-4899-ba00-44483a3b3fa2;102.15;0.304;0.687;0.840;54.7%;89.88;18.3;0.304;12.9;566.047;0.218;0.028;0.374;HUMANO;75.0%
1c9e55be-28c9-4561-a272-625c15ea02a7;73.06;0.292;0.745;0.865;66.0%;77.43;21.4;0.292;-3.9;683.231;0.299;0.021;0.354;HUMANO;65.0%
1ca37407-cfc2-4b11-baf1-b2378ec2d14f;96.30;0.364;0.633;0.810;53.1%;130.79;21.3;0.364;19.0;363.496;0.351;0.022;0.456;HUMANO;85.0%
1ca70ee6-f5b8-4d43-818f-accfe0db5e20;156.40;0.241;0.703;0.880;60.7%;98.04;20.1;0.241;12.9;562.765;0.357;0.029;0.372;IA;45.0%
1ca79c8d-8711-46a7-90df-861ff7fc4254;73.74;0.358;0.608;0.805;49.3%;130.82;27.6;0.358;14.1;122.029;0.270;0.008;0.433;HUMANO;85.0%
1cad6785-ddba-407d-b174-4e48690525cc;122.85;0.272;0.644;0.847;52.9%;115.13;23.9;0.272;16.9;123.422;0.372;0.007;0.429;HUMANO;65.0%
1cade56d-2385-4814-bac0-b4d9e5fdf78b;104.88;0.475;0.636;0.787;52.6%;181.10;19.6;0.475;33.6;626.948;0.264;0.075;0.491;HUMANO;95.0%
1caecd95-3b93-4e50-87dd-384efffef218;83.61;0.495;0.645;0.800;54.8%;158.95;17.2;0.495;39.6;431.220;0.193;0.031;0.476;HUMANO;95.0%
1caf38b5-97ae-4ef7-a025-f7fbc47a7eb6;107.97;0.197;0.709;0.850;59.0%;96.90;19.4;0.197;14.8;173.739;0.324;0.034;0.403;HUMANO;60.0%
1cb3929a-7704-4ab9-82b2-1807aff598d2;160.19;0.467;0.688;0.830;57.9%;115.67;14.6;0.467;23.3;280.944;0.241;0.030;0.396;HUMANO;80.0%
1cb8d2e2-42e7-424d-9f5f-167e822b33a0;144.98;0.420;0.665;0.793;57.8%;194.44;20.2;0.420;16.6;474.545;0.344;0.025;0.453;HUMANO;95.0%
1cb9d825-41b9-4f75-b388-4da5461027ae;95.55;0.261;0.632;0.800;52.3%;154.96;18.7;0.261;16.4;941.838;0.322;0.029;0.423;HUMANO;65.0%
1cba22ec-d292-4c6e-a493-402a4412785b;66.77;0.271;0.680;0.833;56.2%;114.84;19.1;0.271;17.2;1086.563;0.357;0.020;0.379;HUMANO;65.0%
1cbe9649-a4bb-4dc8-8276-e03f50f1cb3b;138.19;0.368;0.621;0.790;50.7%;161.80;22.5;0.368;21.7;450.850;0.403;0.014;0.411;HUMANO;85.0%
1cc000f2-5d2c-40ae-aca1-61a9a6d8e457;130.37;0.511;0.678;0.830;57.8%;122.50;17.8;0.511;6.8;452.179;0.387;0.022;0.365;HUMANO;95.0%
1cc482b3-8395-4343-b784-7106ec2f3615;148.36;0.343;0.621;0.800;51.2%;179.57;16.0;0.343;29.9;227.907;0.305;0.020;0.443;HUMANO;75.0%
1cc7f6b1-5f2d-4e84-b256-4736ef3c81c7;58.61;0.216;0.599;0.740;46.3%;159.60;18.4;0.216;29.9;440.562;0.416;0.030;0.475;IA;50.0%
1ccb7013-9124-49d1-af80-e7eab696fbf7;88.05;0.422;0.577;0.775;42.3%;160.89;17.1;0.422;19.1;1519.724;0.263;0.023;0.368;HUMANO;85.0%
1ccf21ff-e3b2-4e29-8e60-7daa0bc3df60;69.52;0.492;0.659;0.780;54.7%;149.48;17.3;0.492;16.2;788.937;0.280;0.040;0.424;HUMANO;95.0%
1cd1ab3b-f334-4ffb-9ce3-c5276d7cae46;87.45;0.299;0.642;0.833;53.1%;127.96;23.4;0.299;0.1;965.813;0.363;0.027;0.380;HUMANO;65.0%
1cd2556d-6102-4aa2-8ac7-d658085c09c0;145.53;0.514;0.692;0.845;59.9%;125.69;14.9;0.514;14.0;1739.280;0.301;0.027;0.359;HUMANO;95.0%
1cd4daf0-b34f-452e-b4e8-eb80c62a9218;74.98;0.324;0.674;0.790;54.6%;128.77;23.5;0.324;10.8;384.023;0.257;0.025;0.440;HUMANO;75.0%
1cddbe35-4b93-4074-9b73-bfdf7f8fa86c;83.14;0.429;0.651;0.795;55.0%;130.03;16.4;0.429;18.2;951.094;0.283;0.035;0.455;HUMANO;95.0%
1ce27b99-ce12-44f3-a89a-d554835da1eb;82.77;0.262;0.667;0.825;55.7%;143.07;25.2;0.262;23.3;249.025;0.216;0.012;0.418;HUMANO;65.0%
1ce8c145-b6d1-4dfd-aa1b-f1f348664be2;212.75;0.539;0.660;0.793;54.3%;149.37;16.5;0.539;32.2;547.497;0.212;0.022;0.481;HUMANO;70.0%
1cf420d2-5b57-43e6-a656-833a0d044278;121.36;0.311;0.691;0.807;59.4%;124.89;21.0;0.311;20.7;411.133;0.227;0.029;0.418;HUMANO;75.0%
1cf469fb-0b16-4701-a98b-24446a5ed9f3;74.99;0.539;0.705;0.830;59.8%;146.47;24.8;0.539;11.8;580.186;0.365;0.027;0.443;HUMANO;95.0%
1cf4c06f-eccf-4068-9dc5-00dd3db7ef67;81.68;0.220;0.610;0.770;50.2%;149.45;22.2;0.220;11.3;195.328;0.465;0.032;0.423;HUMANO;60.0%
1cf4c779-91e3-42bc-87c3-8819ba76d456;107.47;0.457;0.620;0.753;49.4%;217.01;18.8;0.457;21.1;160.717;0.281;0.028;0.452;HUMANO;95.0%
